day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

141 12  1539.6 0.000E+00  88 0.321E-01 0.325E-01 -.364E-03 0.839E+03   0.008 0.106E+02 0.407E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

141 13     0.0 0.000E+00  92 0.104E-01 0.103E-01 -.245E-03 0.326E+03   0.104 0.227E+03 0.229E-02

141 13     0.0 0.000E+00  91 0.939E-02 0.931E-02 -.291E-03 0.413E+03   0.069 0.361E+03 0.414E-02

141 13     0.0 0.000E+00  90 0.102E-01 0.102E-01 -.349E-03 0.423E+03   0.067 0.333E+03 0.414E-02

141 13     0.0 0.000E+00  89 0.150E-01 0.150E-01 -.407E-03 0.546E+03   0.043 0.121E+03 0.413E-02

141 13     0.0 0.000E+00  88 0.324E-01 0.328E-01 -.374E-03 0.839E+03   0.008 0.106E+02 0.407E-02

141 13   260.4 0.000E+00  92 0.103E-01 0.100E-01 -.229E-03 0.325E+03   0.105 0.229E+03 0.230E-02

141 13   260.4 0.000E+00  91 0.931E-02 0.916E-02 -.279E-03 0.412E+03   0.069 0.363E+03 0.414E-02

141 13   260.4 0.000E+00  90 0.102E-01 0.101E-01 -.341E-03 0.422E+03   0.067 0.335E+03 0.414E-02

141 13   260.4 0.000E+00  89 0.150E-01 0.149E-01 -.405E-03 0.546E+03   0.043 0.122E+03 0.413E-02

141 13   260.4 0.000E+00  88 0.328E-01 0.328E-01 -.372E-03 0.839E+03   0.008 0.105E+02 0.407E-02

141 13   520.8 0.000E+00  92 0.100E-01 0.976E-02 -.213E-03 0.325E+03   0.104 0.229E+03 0.230E-02

141 13   520.8 0.000E+00  91 0.916E-02 0.893E-02 -.261E-03 0.411E+03   0.069 0.366E+03 0.414E-02

141 13   520.8 0.000E+00  90 0.101E-01 0.988E-02 -.324E-03 0.422E+03   0.067 0.336E+03 0.414E-02

141 13   520.8 0.000E+00  89 0.149E-01 0.148E-01 -.393E-03 0.546E+03   0.043 0.122E+03 0.413E-02

141 13   520.8 0.000E+00  88 0.329E-01 0.324E-01 -.359E-03 0.840E+03   0.008 0.105E+02 0.407E-02

141 13   911.4 0.000E+00  92 0.980E-02 0.941E-02 -.191E-03 0.325E+03   0.104 0.229E+03 0.230E-02

141 13   911.4 0.000E+00  91 0.892E-02 0.869E-02 -.243E-03 0.409E+03   0.069 0.370E+03 0.414E-02

141 13   911.4 0.000E+00  90 0.988E-02 0.968E-02 -.308E-03 0.421E+03   0.067 0.339E+03 0.414E-02

141 13   911.4 0.000E+00  89 0.148E-01 0.146E-01 -.378E-03 0.545E+03   0.043 0.123E+03 0.413E-02

141 13   911.4 0.000E+00  88 0.330E-01 0.322E-01 -.350E-03 0.840E+03   0.008 0.105E+02 0.407E-02

141 13  1302.0 0.000E+00  92 0.945E-02 0.910E-02 -.173E-03 0.324E+03   0.103 0.230E+03 0.230E-02

141 13  1302.0 0.000E+00  91 0.867E-02 0.841E-02 -.223E-03 0.408E+03   0.069 0.375E+03 0.414E-02

141 13  1302.0 0.000E+00  90 0.969E-02 0.947E-02 -.290E-03 0.420E+03   0.067 0.341E+03 0.414E-02

141 13  1302.0 0.000E+00  89 0.146E-01 0.143E-01 -.362E-03 0.544E+03   0.043 0.123E+03 0.413E-02

141 13  1302.0 0.000E+00  88 0.329E-01 0.317E-01 -.333E-03 0.840E+03   0.008 0.105E+02 0.407E-02

141 13  1725.0 0.000E+00  91 0.851E-02 0.852E-02 -.258E-03 0.406E+03   0.073 0.417E+03 0.414E-02

141 13  1725.0 0.000E+00  90 0.947E-02 0.947E-02 -.292E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1725.0 0.000E+00  89 0.143E-01 0.143E-01 -.365E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1725.0 0.000E+00  88 0.326E-01 0.326E-01 -.361E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1726.0 0.000E+00  91 0.851E-02 0.850E-02 -.256E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1726.0 0.000E+00  90 0.947E-02 0.947E-02 -.293E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1726.0 0.000E+00  89 0.143E-01 0.143E-01 -.365E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1726.0 0.000E+00  88 0.326E-01 0.326E-01 -.361E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1727.5 0.000E+00  91 0.850E-02 0.850E-02 -.256E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1727.5 0.000E+00  90 0.947E-02 0.948E-02 -.293E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1727.5 0.000E+00  89 0.143E-01 0.143E-01 -.365E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1727.5 0.000E+00  88 0.326E-01 0.326E-01 -.360E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1729.0 0.000E+00  91 0.850E-02 0.849E-02 -.255E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1729.0 0.000E+00  90 0.948E-02 0.948E-02 -.293E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1729.0 0.000E+00  89 0.143E-01 0.143E-01 -.365E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1729.0 0.000E+00  88 0.326E-01 0.325E-01 -.360E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1731.2 0.000E+00  91 0.849E-02 0.847E-02 -.254E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1731.2 0.000E+00  90 0.948E-02 0.948E-02 -.294E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1731.2 0.000E+00  89 0.143E-01 0.143E-01 -.365E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1731.2 0.000E+00  88 0.325E-01 0.325E-01 -.359E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1733.5 0.000E+00  91 0.847E-02 0.846E-02 -.252E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1733.5 0.000E+00  90 0.948E-02 0.949E-02 -.294E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1733.5 0.000E+00  89 0.143E-01 0.143E-01 -.365E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1733.5 0.000E+00  88 0.325E-01 0.325E-01 -.358E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1736.8 0.000E+00  91 0.846E-02 0.844E-02 -.251E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1736.8 0.000E+00  90 0.949E-02 0.949E-02 -.295E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1736.8 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1736.8 0.000E+00  88 0.325E-01 0.325E-01 -.357E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1740.2 0.000E+00  91 0.845E-02 0.842E-02 -.249E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1740.2 0.000E+00  90 0.949E-02 0.950E-02 -.295E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1740.2 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1740.2 0.000E+00  88 0.325E-01 0.324E-01 -.356E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1745.3 0.000E+00  91 0.842E-02 0.840E-02 -.247E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1745.3 0.000E+00  90 0.950E-02 0.950E-02 -.296E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1745.3 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1745.3 0.000E+00  88 0.324E-01 0.324E-01 -.355E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1750.3 0.000E+00  91 0.840E-02 0.837E-02 -.245E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1750.3 0.000E+00  90 0.950E-02 0.951E-02 -.296E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1750.3 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1750.3 0.000E+00  88 0.324E-01 0.324E-01 -.353E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1757.9 0.000E+00  91 0.838E-02 0.835E-02 -.243E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1757.9 0.000E+00  90 0.951E-02 0.951E-02 -.297E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1757.9 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1757.9 0.000E+00  88 0.324E-01 0.323E-01 -.352E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1765.5 0.000E+00  91 0.835E-02 0.831E-02 -.239E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1765.5 0.000E+00  90 0.951E-02 0.952E-02 -.297E-03 0.419E+03   0.067 0.344E+03 0.414E-02

141 13  1765.5 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1765.5 0.000E+00  88 0.323E-01 0.322E-01 -.350E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1776.9 0.000E+00  91 0.831E-02 0.828E-02 -.237E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1776.9 0.000E+00  90 0.952E-02 0.952E-02 -.297E-03 0.418E+03   0.067 0.344E+03 0.414E-02

141 13  1776.9 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1776.9 0.000E+00  88 0.323E-01 0.322E-01 -.348E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13  1788.3 0.000E+00  91 0.828E-02 0.825E-02 -.234E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13  1788.3 0.000E+00  90 0.952E-02 0.952E-02 -.297E-03 0.418E+03   0.067 0.345E+03 0.414E-02

141 13  1788.3 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13  1788.3 0.000E+00  88 0.322E-01 0.321E-01 -.346E-03 0.841E+03   0.008 0.104E+02 0.407E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

141 13     0.0 0.000E+00  91 0.825E-02 0.822E-02 -.231E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13     0.0 0.000E+00  90 0.952E-02 0.952E-02 -.297E-03 0.418E+03   0.067 0.345E+03 0.414E-02

141 13     0.0 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13     0.0 0.000E+00  88 0.321E-01 0.321E-01 -.345E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13    11.7 0.000E+00  91 0.822E-02 0.819E-02 -.229E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13    11.7 0.000E+00  90 0.952E-02 0.951E-02 -.297E-03 0.418E+03   0.067 0.345E+03 0.414E-02

141 13    11.7 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13    11.7 0.000E+00  88 0.321E-01 0.321E-01 -.344E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13    23.4 0.000E+00  91 0.819E-02 0.816E-02 -.227E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13    23.4 0.000E+00  90 0.951E-02 0.950E-02 -.296E-03 0.418E+03   0.067 0.345E+03 0.414E-02

141 13    23.4 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13    23.4 0.000E+00  88 0.321E-01 0.320E-01 -.342E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13    41.0 0.000E+00  91 0.816E-02 0.814E-02 -.224E-03 0.395E+03   0.073 0.417E+03 0.414E-02

141 13    41.0 0.000E+00  90 0.950E-02 0.949E-02 -.295E-03 0.418E+03   0.067 0.345E+03 0.414E-02

141 13    41.0 0.000E+00  89 0.143E-01 0.143E-01 -.364E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13    41.0 0.000E+00  88 0.320E-01 0.320E-01 -.340E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13    58.5 0.000E+00  91 0.814E-02 0.810E-02 -.222E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13    58.5 0.000E+00  90 0.949E-02 0.947E-02 -.293E-03 0.418E+03   0.067 0.345E+03 0.414E-02

141 13    58.5 0.000E+00  89 0.143E-01 0.143E-01 -.363E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13    58.5 0.000E+00  88 0.320E-01 0.319E-01 -.339E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13    84.9 0.000E+00  91 0.810E-02 0.808E-02 -.220E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13    84.9 0.000E+00  90 0.947E-02 0.945E-02 -.291E-03 0.418E+03   0.067 0.345E+03 0.414E-02

141 13    84.9 0.000E+00  89 0.143E-01 0.143E-01 -.363E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13    84.9 0.000E+00  88 0.319E-01 0.319E-01 -.337E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13   111.2 0.000E+00  91 0.808E-02 0.805E-02 -.218E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   111.2 0.000E+00  90 0.945E-02 0.942E-02 -.288E-03 0.418E+03   0.067 0.345E+03 0.414E-02

141 13   111.2 0.000E+00  89 0.143E-01 0.143E-01 -.362E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13   111.2 0.000E+00  88 0.319E-01 0.318E-01 -.335E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13   150.7 0.000E+00  91 0.805E-02 0.804E-02 -.216E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   150.7 0.000E+00  90 0.942E-02 0.939E-02 -.286E-03 0.418E+03   0.067 0.346E+03 0.414E-02

141 13   150.7 0.000E+00  89 0.143E-01 0.142E-01 -.360E-03 0.543E+03   0.043 0.124E+03 0.413E-02

141 13   150.7 0.000E+00  88 0.318E-01 0.317E-01 -.333E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13   190.2 0.000E+00  91 0.804E-02 0.802E-02 -.215E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   190.2 0.000E+00  90 0.939E-02 0.935E-02 -.283E-03 0.418E+03   0.067 0.346E+03 0.414E-02

141 13   190.2 0.000E+00  89 0.142E-01 0.142E-01 -.357E-03 0.543E+03   0.043 0.125E+03 0.413E-02

141 13   190.2 0.000E+00  88 0.317E-01 0.317E-01 -.330E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13   249.4 0.000E+00  91 0.802E-02 0.801E-02 -.215E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   249.4 0.000E+00  90 0.935E-02 0.932E-02 -.280E-03 0.418E+03   0.067 0.346E+03 0.414E-02

141 13   249.4 0.000E+00  89 0.142E-01 0.142E-01 -.355E-03 0.543E+03   0.043 0.125E+03 0.413E-02

141 13   249.4 0.000E+00  88 0.317E-01 0.316E-01 -.328E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13   308.7 0.000E+00  91 0.802E-02 0.801E-02 -.214E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   308.7 0.000E+00  90 0.932E-02 0.928E-02 -.277E-03 0.418E+03   0.067 0.347E+03 0.414E-02

141 13   308.7 0.000E+00  89 0.142E-01 0.141E-01 -.351E-03 0.543E+03   0.043 0.125E+03 0.413E-02

141 13   308.7 0.000E+00  88 0.316E-01 0.314E-01 -.324E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13   397.6 0.000E+00  91 0.801E-02 0.801E-02 -.215E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   397.6 0.000E+00  90 0.928E-02 0.926E-02 -.276E-03 0.417E+03   0.067 0.347E+03 0.414E-02

141 13   397.6 0.000E+00  89 0.141E-01 0.141E-01 -.347E-03 0.542E+03   0.043 0.125E+03 0.413E-02

141 13   397.6 0.000E+00  88 0.315E-01 0.313E-01 -.320E-03 0.841E+03   0.008 0.104E+02 0.407E-02

141 13   486.5 0.000E+00  91 0.802E-02 0.802E-02 -.215E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   486.5 0.000E+00  90 0.926E-02 0.924E-02 -.274E-03 0.417E+03   0.067 0.348E+03 0.414E-02

141 13   486.5 0.000E+00  89 0.141E-01 0.140E-01 -.343E-03 0.542E+03   0.043 0.125E+03 0.413E-02

141 13   486.5 0.000E+00  88 0.314E-01 0.312E-01 -.315E-03 0.841E+03   0.007 0.104E+02 0.407E-02

141 13   619.8 0.000E+00  91 0.802E-02 0.803E-02 -.216E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   619.8 0.000E+00  90 0.924E-02 0.922E-02 -.274E-03 0.417E+03   0.068 0.349E+03 0.414E-02

141 13   619.8 0.000E+00  89 0.140E-01 0.139E-01 -.340E-03 0.542E+03   0.043 0.125E+03 0.413E-02

141 13   619.8 0.000E+00  88 0.312E-01 0.311E-01 -.312E-03 0.841E+03   0.007 0.104E+02 0.407E-02

141 13   753.1 0.000E+00  91 0.803E-02 0.804E-02 -.217E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   753.1 0.000E+00  90 0.922E-02 0.921E-02 -.273E-03 0.416E+03   0.068 0.350E+03 0.414E-02

141 13   753.1 0.000E+00  89 0.139E-01 0.139E-01 -.337E-03 0.542E+03   0.043 0.126E+03 0.413E-02

141 13   753.1 0.000E+00  88 0.311E-01 0.309E-01 -.307E-03 0.841E+03   0.007 0.104E+02 0.407E-02

141 13   953.1 0.000E+00  91 0.805E-02 0.805E-02 -.218E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13   953.1 0.000E+00  90 0.921E-02 0.920E-02 -.273E-03 0.416E+03   0.068 0.351E+03 0.414E-02

141 13   953.1 0.000E+00  89 0.139E-01 0.139E-01 -.335E-03 0.541E+03   0.043 0.126E+03 0.413E-02

141 13   953.1 0.000E+00  88 0.310E-01 0.309E-01 -.305E-03 0.841E+03   0.007 0.104E+02 0.407E-02

141 13  1153.1 0.000E+00  91 0.806E-02 0.807E-02 -.219E-03 0.394E+03   0.073 0.417E+03 0.414E-02

141 13  1153.1 0.000E+00  90 0.920E-02 0.918E-02 -.273E-03 0.416E+03   0.068 0.352E+03 0.414E-02

141 13  1153.1 0.000E+00  89 0.139E-01 0.138E-01 -.332E-03 0.541E+03   0.043 0.126E+03 0.413E-02

141 13  1153.1 0.000E+00  88 0.309E-01 0.308E-01 -.302E-03 0.841E+03   0.007 0.103E+02 0.407E-02

141 13  1453.0 0.000E+00  91 0.808E-02 0.809E-02 -.221E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 13  1453.0 0.000E+00  90 0.918E-02 0.917E-02 -.273E-03 0.415E+03   0.068 0.354E+03 0.414E-02

141 13  1453.0 0.000E+00  89 0.138E-01 0.138E-01 -.331E-03 0.541E+03   0.043 0.127E+03 0.413E-02

141 13  1453.0 0.000E+00  88 0.309E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 13  1753.0 0.000E+00  91 0.810E-02 0.809E-02 -.222E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 13  1753.0 0.000E+00  90 0.917E-02 0.916E-02 -.274E-03 0.414E+03   0.068 0.356E+03 0.414E-02

141 13  1753.0 0.000E+00  89 0.138E-01 0.138E-01 -.331E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 13  1753.0 0.000E+00  88 0.308E-01 0.308E-01 -.302E-03 0.842E+03   0.007 0.103E+02 0.407E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

141 14     0.0 -.556E-04  91 0.810E-02 0.811E-02 -.223E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14     0.0 -.556E-04  90 0.916E-02 0.916E-02 -.274E-03 0.414E+03   0.068 0.356E+03 0.414E-02

141 14     0.0 -.556E-04  89 0.138E-01 0.138E-01 -.331E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14     0.0 -.556E-04  88 0.308E-01 0.308E-01 -.302E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14     5.0 -.556E-04  91 0.811E-02 0.815E-02 -.226E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14     5.0 -.556E-04  90 0.916E-02 0.916E-02 -.274E-03 0.414E+03   0.068 0.356E+03 0.414E-02

141 14     5.0 -.556E-04  89 0.138E-01 0.138E-01 -.331E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14     5.0 -.556E-04  88 0.308E-01 0.308E-01 -.302E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14    10.0 -.556E-04  91 0.815E-02 0.819E-02 -.230E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14    10.0 -.556E-04  90 0.916E-02 0.917E-02 -.274E-03 0.414E+03   0.068 0.356E+03 0.414E-02

141 14    10.0 -.556E-04  89 0.138E-01 0.138E-01 -.331E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14    10.0 -.556E-04  88 0.308E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14    17.5 -.556E-04  91 0.819E-02 0.823E-02 -.233E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14    17.5 -.556E-04  90 0.917E-02 0.917E-02 -.275E-03 0.414E+03   0.068 0.356E+03 0.414E-02

141 14    17.5 -.556E-04  89 0.138E-01 0.138E-01 -.331E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14    17.5 -.556E-04  88 0.308E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14    25.0 -.556E-04  91 0.823E-02 0.829E-02 -.238E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14    25.0 -.556E-04  90 0.917E-02 0.918E-02 -.276E-03 0.414E+03   0.068 0.356E+03 0.414E-02

141 14    25.0 -.556E-04  89 0.138E-01 0.138E-01 -.331E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14    25.0 -.556E-04  88 0.308E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14    36.2 -.556E-04  91 0.829E-02 0.834E-02 -.243E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14    36.2 -.556E-04  90 0.918E-02 0.919E-02 -.277E-03 0.414E+03   0.068 0.357E+03 0.414E-02

141 14    36.2 -.556E-04  89 0.138E-01 0.138E-01 -.331E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14    36.2 -.556E-04  88 0.308E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14    47.5 -.556E-04  91 0.834E-02 0.841E-02 -.249E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14    47.5 -.556E-04  90 0.919E-02 0.921E-02 -.279E-03 0.414E+03   0.068 0.357E+03 0.414E-02

141 14    47.5 -.556E-04  89 0.138E-01 0.138E-01 -.332E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14    47.5 -.556E-04  88 0.308E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14    64.4 -.556E-04  91 0.841E-02 0.847E-02 -.253E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14    64.4 -.556E-04  90 0.921E-02 0.924E-02 -.281E-03 0.414E+03   0.068 0.357E+03 0.414E-02

141 14    64.4 -.556E-04  89 0.138E-01 0.138E-01 -.332E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14    64.4 -.556E-04  88 0.308E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14    81.2 -.556E-04  91 0.847E-02 0.853E-02 -.259E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14    81.2 -.556E-04  90 0.924E-02 0.928E-02 -.285E-03 0.414E+03   0.068 0.357E+03 0.414E-02

141 14    81.2 -.556E-04  89 0.138E-01 0.138E-01 -.333E-03 0.540E+03   0.043 0.127E+03 0.413E-02

141 14    81.2 -.556E-04  88 0.308E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14   106.6 -.556E-04  91 0.853E-02 0.858E-02 -.264E-03 0.394E+03   0.073 0.418E+03 0.414E-02

141 14   106.6 -.556E-04  90 0.928E-02 0.933E-02 -.290E-03 0.414E+03   0.068 0.357E+03 0.414E-02

141 14   106.6 -.556E-04  89 0.138E-01 0.138E-01 -.334E-03 0.540E+03   0.043 0.128E+03 0.413E-02

141 14   106.6 -.556E-04  88 0.308E-01 0.308E-01 -.301E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14   131.9 -.556E-04  91 0.858E-02 0.863E-02 -.269E-03 0.394E+03   0.074 0.418E+03 0.414E-02

141 14   131.9 -.556E-04  90 0.933E-02 0.939E-02 -.296E-03 0.414E+03   0.069 0.357E+03 0.414E-02

141 14   131.9 -.556E-04  89 0.138E-01 0.138E-01 -.336E-03 0.540E+03   0.043 0.128E+03 0.413E-02

141 14   131.9 -.556E-04  88 0.308E-01 0.309E-01 -.302E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14   169.8 -.556E-04  91 0.863E-02 0.867E-02 -.272E-03 0.395E+03   0.074 0.418E+03 0.414E-02

141 14   169.8 -.556E-04  90 0.939E-02 0.945E-02 -.302E-03 0.414E+03   0.069 0.357E+03 0.414E-02

141 14   169.8 -.556E-04  89 0.138E-01 0.138E-01 -.339E-03 0.540E+03   0.043 0.128E+03 0.413E-02

141 14   169.8 -.556E-04  88 0.309E-01 0.309E-01 -.304E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14   207.8 -.556E-04  91 0.867E-02 0.870E-02 -.275E-03 0.395E+03   0.074 0.418E+03 0.414E-02

141 14   207.8 -.556E-04  90 0.945E-02 0.952E-02 -.309E-03 0.414E+03   0.069 0.358E+03 0.414E-02

141 14   207.8 -.556E-04  89 0.138E-01 0.139E-01 -.344E-03 0.540E+03   0.043 0.128E+03 0.413E-02

141 14   207.8 -.556E-04  88 0.309E-01 0.310E-01 -.307E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14   264.8 -.556E-04  91 0.870E-02 0.872E-02 -.277E-03 0.395E+03   0.074 0.418E+03 0.414E-02

141 14   264.8 -.556E-04  90 0.952E-02 0.958E-02 -.314E-03 0.414E+03   0.069 0.358E+03 0.414E-02

141 14   264.8 -.556E-04  89 0.139E-01 0.140E-01 -.349E-03 0.540E+03   0.043 0.128E+03 0.413E-02

141 14   264.8 -.556E-04  88 0.310E-01 0.311E-01 -.310E-03 0.842E+03   0.007 0.103E+02 0.407E-02

141 14   321.7 -.556E-04  91 0.872E-02 0.873E-02 -.278E-03 0.395E+03   0.074 0.418E+03 0.414E-02

